ID,CsquareCode,LOICZID,NLimit,Slimit,WLimit,ELimit,CenterLat,CenterLong,CellArea,OceanArea,PWater,ClimZoneCode,FAOAreaM,FAOAreaIn,CountryMain,CountrySecond,CountryThird,CountrySubMain,CountrySubSecond,CountrySubThird,EEZ,LME,LMEBorder,MEOW,OceanBasin,IslandsNo,Area0_20,Area20_40,Area40_60,Area60_80,Area80_100,AreaBelow100,ElevationMin,ElevationMax,ElevationMean,ElevationSD,DepthMin,DepthMax,DepthMean,DepthSD,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA
221622,7314:122:3,82156,33,32.5,-142.5,-142,32.75,-142.25,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5015,5382,5199,68.6,20.1159019470215,1.08331298828125,34.5501518249512,34.6861572265625,0.315999990561977,0,233.253662109375,158.359771728516,1824,0,0,2599.706,-9999,0,0,0,NA
221623,7314:122:4,82155,33,32.5,-143,-142.5,32.75,-142.75,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5157,5476,5326,53.33,20.2068138122559,1.08231103420258,34.5733795166016,34.6861572265625,0.342000013915822,0,232.960296630859,158.76286315918,1863,0,0,2599.706,-9999,0,0,0,NA
221624,7314:123:1,82874,32.5,32,-143.5,-143,32.25,-143.25,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5134,5509,5327,68.7,20.5108604431152,1.07821702957153,34.7053451538086,34.6861572265625,0.315999990561977,0,231.719772338867,159.160064697266,1828,0,0,2614.2,-9999,0,0,0,NA
221625,7314:123:2,82873,32.5,32,-144,-143.5,32.25,-143.75,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5191,5697,5419,98.46,20.5627346038818,1.06921803951263,34.7140083312988,34.6861572265625,0.409000000217929,0,231.726577758789,160.133911132813,1794,0,0,2614.2,-9999,0,0,0,NA
221626,7314:123:3,82154,33,32.5,-143.5,-143,32.75,-143.25,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5306,5538,5412,40.81,20.2870502471924,1.07182502746582,34.5969009399414,34.6861572265625,0.43399998685345104,0,232.824966430664,159.827056884766,1866,0,0,2599.706,-9999,0,0,0,NA
221627,7314:123:4,82153,33,32.5,-144,-143.5,32.75,-143.75,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5374,5697,5503,53.09,20.3402423858643,1.07109594345093,34.6010894775391,34.6861572265625,0.537000014446676,0,232.962707519531,160.057144165039,1833,0,0,2599.706,-9999,0,0,0,NA
221628,7314:124:1,82872,32.5,32,-144.5,-144,32.25,-144.25,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5302,5655,5477,65.33,20.6253643035889,1.06797194480896,34.7039833068848,34.6861534118652,0.446999998530373,0,231.611328125,160.367645263672,1761,0,0,2614.2,-9999,0,0,0,NA
221629,7314:124:2,82871,32.5,32,-145,-144.5,32.25,-144.75,2614.2,2614.2,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2614.2,-9999,-9999,-9999,-9999,5400,5662,5544,51.75,20.6873035430908,1.06426703929901,34.7043876647949,34.6863021850586,0.404999998863786,0,231.23828125,161.253372192383,1728,0,0,2614.2,-9999,0,0,0,NA
221630,7314:124:3,82152,33,32.5,-144.5,-144,32.75,-144.25,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5284,5782,5564,85.92,20.3777961730957,1.06495094299316,34.5851554870605,34.6860466003418,0.571999989915639,0,232.913055419922,161.143585205078,1800,0,0,2599.706,-9999,0,0,0,NA
221631,7314:124:4,82151,33,32.5,-145,-144.5,32.75,-144.75,2599.7,2599.7,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2599.7,-9999,-9999,-9999,-9999,5375,5659,5552,47.11,20.4101257324219,1.065505027771,34.5815315246582,34.6860466003418,0.600000028498471,0,232.700317382813,161.053115844727,1769,0,0,2599.706,-9999,0,0,0,NA
221632,7314:130:1,81440,33.5,33,-140.5,-140,33.25,-140.25,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,4987,5239,5090,52.3,19.5844211578369,1.09942901134491,34.3444786071777,34.6872825622559,0.446999998530373,0,235.866516113281,155.680969238281,1636,0,0,2585.015,-9999,0,0,0,NA
221633,7314:130:2,81439,33.5,33,-141,-140.5,33.25,-140.75,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,4824,5263,5062,71.9,19.656566619873,1.09688603878021,34.3786010742188,34.687858581543,0.46499999007210097,0,235.616882324219,156.26301574707,1676,0,0,2585.015,-9999,0,0,0,NA
221634,7314:130:3,80720,34,33.5,-140.5,-140,33.75,-140.25,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,4630,5258,5118,84.78,19.3725624084473,1.09994101524353,34.2199211120605,34.687858581543,0.5259999888949101,0,236.868209838867,155.713531494141,1607,0,0,2570.127,-9999,0,0,0,NA
221635,7314:130:4,80719,34,33.5,-141,-140.5,33.75,-140.75,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5040,5301,5175,51.48,19.4408073425293,1.0988290309906,34.2395935058594,34.6879997253418,0.557999999728054,0,236.740081787109,156.224151611328,1647,0,0,2570.127,-9999,0,0,0,NA
221636,7314:131:1,81438,33.5,33,-141.5,-141,33.25,-141.25,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,4991,5340,5163,46.16,19.7151660919189,1.09532797336578,34.401912689209,34.6879997253418,0.490000005811453,0,235.362106323242,156.783157348633,1715,0,0,2585.015,-9999,0,0,0,NA
221637,7314:131:2,81437,33.5,33,-142,-141.5,33.25,-141.75,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5024,5381,5222,66.15,19.7801208496094,1.08920300006866,34.4116592407227,34.6861572265625,0.506000011228025,0,234.96272277832,157.76335144043,1755,0,0,2585.015,-9999,0,0,0,NA
221638,7314:131:3,80718,34,33.5,-141.5,-141,33.75,-141.25,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5004,5365,5223,60.75,19.4848384857178,1.09762299060822,34.263843536377,34.6879997253418,0.60600001597777,0,236.632720947266,156.79069519043,1687,0,0,2570.127,-9999,0,0,0,NA
221639,7314:131:4,80717,34,33.5,-142,-141.5,33.75,-141.75,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5089,5397,5235,48.84,19.5356674194336,1.08980000019073,34.284496307373,34.6860427856445,0.658000004477799,0,236.304840087891,157.725463867188,1727,0,0,2570.127,-9999,0,0,0,NA
221640,7314:132:1,81436,33.5,33,-142.5,-142,33.25,-142.25,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,4917,5481,5268,98.33,19.8569736480713,1.08711194992065,34.4213256835938,34.6861572265625,0.493999978061765,0,234.52197265625,158.114700317383,1795,0,0,2585.015,-9999,0,0,0,NA
221641,7314:132:2,81435,33.5,33,-143,-142.5,33.25,-142.75,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5233,5487,5366,42.35,19.9451942443848,1.08512997627258,34.4340744018555,34.6860427856445,0.48300001071766,0,234.131301879883,158.521423339844,1835,0,0,2585.015,-9999,0,0,0,NA
221642,7314:132:3,80716,34,33.5,-142.5,-142,33.75,-142.25,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5055,5403,5250,57.8,19.592399597168,1.08794295787811,34.3010749816895,34.6881103515625,0.674000009894371,0,235.884628295898,158.087219238281,1767,0,0,2570.127,-9999,0,0,0,NA
221643,7314:132:4,80715,34,33.5,-143,-142.5,33.75,-142.75,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5221,5477,5344,55.41,19.6653022766113,1.08624398708344,34.3102226257324,34.6860427856445,0.691999972332269,0,235.539535522461,158.483993530273,1808,0,0,2570.127,-9999,0,0,0,NA
221644,7314:133:1,81434,33.5,33,-143.5,-143,33.25,-143.25,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5259,5496,5366,45.07,20.0332431793213,1.08251404762268,34.4573097229004,34.6860427856445,0.517999986186624,0,233.994293212891,158.971984863281,1875,0,0,2585.015,-9999,0,0,0,NA
221645,7314:133:2,81433,33.5,33,-144,-143.5,33.25,-143.75,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5273,5508,5413,51.49,20.0794239044189,1.07336699962616,34.4715423583984,34.6860427856445,0.618999998550862,0,234.064178466797,159.892013549805,1873,0,0,2585.015,-9999,0,0,0,NA
221646,7314:133:3,80714,34,33.5,-143.5,-143,33.75,-143.25,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,4437,5633,5278,232.43,19.740535736084,1.08446097373962,34.3244934082031,34.6860427856445,0.707000028342009,0,235.314910888672,158.889617919922,1848,0,0,2570.127,-9999,0,0,1,NA
221647,7314:133:4,80713,34,33.5,-144,-143.5,33.75,-143.75,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,4496,5681,5495,158.39,19.788444519043,1.0761890411377,34.3503723144531,34.6860427856445,0.783999974373728,0,235.417114257813,159.693893432617,1889,0,0,2570.127,-9999,0,0,0,NA
221648,7314:134:1,81432,33.5,33,-144.5,-144,33.25,-144.25,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5205,5543,5418,60.79,20.1072559356689,1.0796320438385,34.4685897827148,34.6860427856445,0.699000025633723,0,234.164947509766,159.693206787109,1841,0,0,2585.015,-9999,0,0,0,NA
221649,7314:134:2,81431,33.5,33,-145,-144.5,33.25,-144.75,2585.01,2585.01,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2585.01,-9999,-9999,-9999,-9999,5264,5744,5543,85.65,20.1357383728027,1.07286405563354,34.4652900695801,34.6860427856445,0.754999986384064,0,234.149887084961,160.10173034668,1810,0,0,2585.015,-9999,0,0,0,NA
221650,7314:134:3,80712,34,33.5,-144.5,-144,33.75,-144.25,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,4044,5686,5407,210.08,19.8356647491455,1.06596601009369,34.3630599975586,34.6860427856445,0.809999997727573,0,235.669799804688,160.982131958008,1882,0,0,2570.127,-9999,0,0,1,NA
221651,7314:134:4,80711,34,33.5,-145,-144.5,33.75,-144.75,2570.12,2570.12,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2570.12,-9999,-9999,-9999,-9999,5216,5572,5406,83.13,19.8836994171143,1.07581603527069,34.3656921386719,34.68603515625,0.8900000248104329,0,235.621826171875,159.921691894531,1852,0,0,2570.127,-9999,0,0,0,NA
221652,7314:140:1,80000,34.5,34,-140.5,-140,34.25,-140.25,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,4515,5336,5127,113.1,19.1369152069092,1.09583103656769,34.0681419372559,34.6860427856445,0.694999995175749,0,238.189178466797,156.950637817383,1579,0,0,2555.043,-9999,0,0,0,NA
221653,7314:140:2,79999,34.5,34,-141,-140.5,34.25,-140.75,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,5127,5312,5229,40.86,19.1934490203857,1.09419298171997,34.0839309692383,34.6879997253418,0.737000023946166,0,237.966842651367,157.207550048828,1619,0,0,2555.043,-9999,0,0,0,NA
221654,7314:140:3,79280,35,34.5,-140.5,-140,34.75,-140.25,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5157,5532,5285,74.86,18.8200702667236,1.10161399841309,33.9288444519043,34.6879997253418,0.951000023633242,0,239.544235229492,156.036331176758,1553,0,0,2539.764,-9999,0,0,0,NA
221655,7314:140:4,79279,35,34.5,-141,-140.5,34.75,-140.75,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5066,5421,5298,55.68,18.8868980407715,1.09576404094696,33.9504318237305,34.6860427856445,0.951000023633242,0,239.332931518555,157.11897277832,1593,0,0,2539.764,-9999,0,0,0,NA
221656,7314:141:1,79998,34.5,34,-141.5,-141,34.25,-141.25,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,5059,5357,5249,59.31,19.2422676086426,1.09288501739502,34.1006011962891,34.6860427856445,0.777999986894429,0,237.869079589844,157.452438354492,1660,0,0,2555.043,-9999,0,0,0,NA
221657,7314:141:2,79997,34.5,34,-142,-141.5,34.25,-141.75,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,4930,5505,5219,94.91,19.2873039245605,1.09099197387695,34.1294975280762,34.6860427856445,0.805000017862767,0,237.783340454102,157.793884277344,1700,0,0,2555.043,-9999,0,0,0,NA
221658,7314:141:3,79278,35,34.5,-141.5,-141,34.75,-141.25,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5139,5445,5322,45.86,18.9571743011475,1.09317195415497,33.9618644714355,34.6860427856445,0.941000005695969,0,239.220657348633,157.714782714844,1634,0,0,2539.764,-9999,0,0,0,NA
221659,7314:141:4,79277,35,34.5,-142,-141.5,34.75,-141.75,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,4887,5418,5266,77.34,19.0140953063965,1.10161697864532,33.9916572570801,34.6879997253418,0.934000010602176,0,239.041534423828,157.275344848633,1675,0,0,2539.764,-9999,0,0,0,NA
221660,7314:142:1,79996,34.5,34,-142.5,-142,34.25,-142.25,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,4891,5502,5306,79.53,19.3235473632813,1.08903300762177,34.1620979309082,34.6860427856445,0.847999996040016,0,237.478149414063,158.157852172852,1741,0,0,2555.043,-9999,0,0,0,NA
221661,7314:142:2,79995,34.5,34,-143,-142.5,34.25,-142.75,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,4698,5534,5353,110.33,19.3790283203125,1.08763802051544,34.1826515197754,34.6860427856445,0.903000007383525,0,237.151519775391,158.479476928711,1782,0,0,2555.043,-9999,0,0,0,NA
221662,7314:142:3,79276,35,34.5,-142.5,-142,34.75,-142.25,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5186,5518,5346,64.85,19.058177947998,1.09141302108765,34.0403633117676,34.6881484985352,0.971000001300126,0,238.909362792969,158.049575805664,1716,0,0,2539.764,-9999,0,0,0,NA
221663,7314:142:4,79275,35,34.5,-143,-142.5,34.75,-142.75,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,4877,5494,5341,87.14,19.1155548095703,1.09076297283173,34.074836730957,34.6860389709473,0.990999978967011,0,238.642807006836,158.266815185547,1757,0,0,2539.764,-9999,0,0,0,NA
221664,7314:143:1,79994,34.5,34,-143.5,-143,34.25,-143.25,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,4792,5620,5385,127.88,19.4391746520996,1.07648503780365,34.1971740722656,34.6860427856445,0.928999972529709,0,236.941314697266,159.659240722656,1823,0,0,2555.043,-9999,0,0,0,NA
221665,7314:143:2,79993,34.5,34,-144,-143.5,34.25,-143.75,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,5031,5629,5316,114.25,19.4805660247803,1.07701802253723,34.2092018127441,34.6860389709473,0.974000024143606,0,236.934875488281,159.646209716797,1864,0,0,2555.043,-9999,0,0,0,NA
221666,7314:143:3,79274,35,34.5,-143.5,-143,34.75,-143.25,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,4064,5486,5197,319.33,19.1725463867188,1.08366799354553,34.0886268615723,34.6860389709473,1.03399995714426,0,238.451797485352,159.078659057617,1798,0,0,2539.764,-9999,0,0,1,NA
221667,7314:143:4,79273,35,34.5,-144,-143.5,34.75,-143.75,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,4688,5500,5296,126.34,19.2167015075684,1.09109902381897,34.1075057983398,34.68603515625,1.10800005495548,0,238.397384643555,158.633331298828,1840,0,0,2539.764,-9999,0,0,0,NA
221668,7314:144:1,79992,34.5,34,-144.5,-144,34.25,-144.25,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,5035,5575,5308,89.07,19.5298900604248,1.0873110294342,34.2318153381348,34.68603515625,1.02800002787262,0,237.010772705078,159.126754760742,1905,0,0,2555.043,-9999,0,0,0,NA
221669,7314:144:2,79991,34.5,34,-145,-144.5,34.25,-144.75,2555.04,2555.04,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2555.04,-9999,-9999,-9999,-9999,5153,5480,5337,67.45,19.5914707183838,1.08726501464844,34.2500839233398,34.68603515625,1.0430000256747,0,236.906448364258,159.270202636719,1895,0,0,2555.043,-9999,0,0,0,NA
221670,7314:144:3,79272,35,34.5,-144.5,-144,34.75,-144.25,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5107,5469,5308,73.41,19.2590160369873,1.09048795700073,34.1363754272461,34.68603515625,1.15799997001886,0,238.441619873047,158.820739746094,1881,0,0,2539.764,-9999,0,0,0,NA
221671,7314:144:4,79271,35,34.5,-145,-144.5,34.75,-144.75,2539.76,2539.76,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2539.76,-9999,-9999,-9999,-9999,5183,5481,5368,50.08,19.3135776519775,1.08966505527496,34.1591110229492,34.68603515625,1.22800003737211,0,238.409317016602,159.001052856445,1923,0,0,2539.764,-9999,0,0,0,NA
221672,7314:205:1,85750,30.5,30,-145.5,-145,30.25,-145.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4534,5456,5123,157.17,21.5514659881592,1.06525599956512,35.1361274719238,34.6879997253418,0.19399999291636,0,226.754547119141,160.949234008789,1539,0,0,2670.172,-9999,0,0,0,NA
221673,7314:205:2,85749,30.5,30,-146,-145.5,30.25,-145.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4622,5364,5035,155.74,21.6412830352783,1.09599304199219,35.148754119873,34.6869125366211,0.199000001884997,0,226.615982055664,157.773910522461,1504,0,0,2670.172,-9999,0,0,0,NA
221674,7314:205:3,85030,31,30.5,-145.5,-145,30.75,-145.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4655,5979,5246,416.74,21.3737754821777,1.07260298728943,35.0400543212891,34.6879997253418,0.201000002562068,0,227.77067565918,159.776184082031,1577,0,0,2656.481,-9999,0,0,0,NA
221675,7314:205:4,85029,31,30.5,-146,-145.5,30.75,-145.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4589,6013,5412,457.73,21.4392547607422,1.06072103977203,35.0526275634766,34.6882629394531,0.209999998332933,0,227.536346435547,161.702484130859,1543,0,0,2656.481,-9999,0,0,0,NA
221676,7314:206:1,85748,30.5,30,-146.5,-146,30.25,-146.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4478,5214,4913,143.98,21.722864151001,1.07165801525116,35.1547813415527,34.6887054443359,0.20500000391621095,0,226.328765869141,160.301849365234,1470,0,0,2670.172,-9999,0,0,0,NA
221677,7314:206:2,85747,30.5,30,-147,-146.5,30.25,-146.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4575,5593,4895,178.12,21.7986621856689,1.08407402038574,35.1635780334473,34.6890068054199,0.213000006624497,0,225.960556030273,159.151885986328,1437,0,0,2670.172,-9999,0,0,0,NA
221678,7314:206:3,85028,31,30.5,-146.5,-146,30.75,-146.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4871,6258,5746,317.85,21.5159244537354,1.06293904781342,35.0656318664551,34.6885185241699,0.218999994103797,0,227.243988037109,161.520370483398,1510,0,0,2656.481,-9999,0,0,0,NA
221679,7314:206:4,85027,31,30.5,-147,-146.5,30.75,-146.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,5028,6129,5710,237.91,21.5871391296387,1.06299805641174,35.0786094665527,34.6885566711426,0.22499999613501095,0,226.927703857422,161.542373657227,1478,0,0,2656.481,-9999,0,0,0,NA
221680,7314:207:1,85746,30.5,30,-147.5,-147,30.25,-147.25,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4613,6223,5033,328.87,21.8673133850098,1.09333205223083,35.1782569885254,34.6879997253418,0.211000005947426,0,225.673477172852,158.414093017578,1405,0,0,2670.172,-9999,0,0,0,NA
221681,7314:207:2,85745,30.5,30,-148,-147.5,30.25,-147.75,2670.17,2670.17,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2670.17,-9999,-9999,-9999,-9999,4568,5743,5056,317.5,21.9383029937744,1.05551099777222,35.1883163452148,34.6890106201172,0.199000001884997,0,225.421493530273,163.569595336914,1374,0,0,2670.172,-9999,0,0,0,NA
221682,7314:207:3,85026,31,30.5,-147.5,-147,30.75,-147.25,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,5023,5988,5509,222.43,21.6525859832764,1.06318497657776,35.0910263061523,34.6886672973633,0.224000003072433,0,226.643371582031,161.542221069336,1447,0,0,2656.481,-9999,0,0,0,NA
221683,7314:207:4,85025,31,30.5,-148,-147.5,30.75,-147.75,2656.48,2656.48,100,NS,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,2656.48,-9999,-9999,-9999,-9999,4916,5996,5564,231.94,21.7201652526855,1.06500399112701,35.1058692932129,34.6888885498047,0.22499999613501095,0,226.398376464844,161.395370483398,1417,0,0,2656.481,-9999,0,0,0,NA
